NUM_LANE, NUM_LANE_SELF, AVG_CAR_PER_SEC, SELF_RATIO, SELF_INIT_V, HUMN_INIT_V, queueSelf.size, queueHumn.size
4, 1, 2.8, 0.92, 28, 24, 2522, 203
4, 1, 3, 0.92, 28, 24, 3149, 278
4, 1, 3.2, 0.92, 28, 24, 3844, 316
4, 1, 3.4, 0.92, 28, 24, 4455, 433
4, 1, 3.6, 0.92, 28, 24, 5137, 449
4, 1, 3.8, 0.92, 28, 24, 5822, 492
4, 1, 4, 0.92, 28, 24, 6445, 586
4, 1, 4.2, 0.92, 28, 24, 7158, 602
4, 1, 4.4, 0.92, 28, 24, 7856, 630
4, 1, 4.6, 0.92, 28, 24, 8463, 730
4, 1, 4.8, 0.92, 28, 24, 9158, 764
4, 1, 2, 0.94, 28, 24, 1, 0
4, 1, 2.2, 0.94, 28, 24, 532, 33
4, 1, 2.4, 0.94, 28, 24, 1203, 82
4, 1, 2.6, 0.94, 28, 24, 1883, 114
4, 1, 2.8, 0.94, 28, 24, 2533, 180
4, 1, 3, 0.94, 28, 24, 3237, 199
4, 1, 3.2, 0.94, 28, 24, 3901, 258
4, 1, 3.4, 0.94, 28, 24, 4572, 304
4, 1, 3.6, 0.94, 28, 24, 5308, 298
4, 1, 3.8, 0.94, 28, 24, 5926, 381
4, 1, 4, 0.94, 28, 24, 6634, 404
4, 1, 4.2, 0.94, 28, 24, 7278, 474
4, 1, 4.4, 0.94, 28, 24, 7971, 508
4, 1, 4.6, 0.94, 28, 24, 8640, 550
4, 1, 4.8, 0.94, 28, 24, 9331, 586
4, 1, 2, 0.96, 28, 24, 1, 0
4, 1, 2.2, 0.96, 28, 24, 524, 27
4, 1, 2.4, 0.96, 28, 24, 1235, 54
4, 1, 2.6, 0.96, 28, 24, 1922, 76
4, 1, 2.8, 0.96, 28, 24, 2629, 91
4, 1, 3, 0.96, 28, 24, 3285, 158
4, 1, 3.2, 0.96, 28, 24, 3999, 153
4, 1, 3.4, 0.96, 28, 24, 4695, 186
4, 1, 3.6, 0.96, 28, 24, 5397, 199
4, 1, 3.8, 0.96, 28, 24, 6053, 258
4, 1, 4, 0.96, 28, 24, 6739, 292
4, 1, 4.2, 0.96, 28, 24, 7486, 292
4, 1, 4.4, 0.96, 28, 24, 8124, 345
4, 1, 4.6, 0.96, 28, 24, 8836, 365
4, 1, 4.8, 0.96, 28, 24, 9493, 424
4, 1, 2, 0.98, 28, 24, 1, 0
4, 1, 2.2, 0.98, 28, 24, 548, 15
4, 1, 2.4, 0.98, 28, 24, 1235, 27
4, 1, 2.6, 0.98, 28, 24, 1961, 33
4, 1, 2.8, 0.98, 28, 24, 2654, 53
4, 1, 3, 0.98, 28, 24, 3361, 64
4, 1, 3.2, 0.98, 28, 24, 4061, 92
4, 1, 3.4, 0.98, 28, 24, 4784, 90
4, 1, 3.6, 0.98, 28, 24, 5472, 121
4, 1, 3.8, 0.98, 28, 24, 6180, 128
4, 1, 4, 0.98, 28, 24, 6901, 135
4, 1, 4.2, 0.98, 28, 24, 7579, 175
4, 1, 4.4, 0.98, 28, 24, 8297, 165
4, 1, 4.6, 0.98, 28, 24, 8997, 198
4, 1, 4.8, 0.98, 28, 24, 9698, 210
4, 2, 2, 0, 28, 24, 0, 3635
4, 2, 2.2, 0, 28, 24, 0, 4355
4, 2, 2.4, 0, 28, 24, 0, 5077
4, 2, 2.6, 0, 28, 24, 0, 5801
4, 2, 2.8, 0, 28, 24, 0, 6515
4, 2, 3, 0, 28, 24, 0, 7238
4, 2, 3.2, 0, 28, 24, 0, 7961
4, 2, 3.4, 0, 28, 24, 0, 8674
4, 2, 3.6, 0, 28, 24, 0, 9392
4, 2, 3.8, 0, 28, 24, 0, 10122
4, 2, 4, 0, 28, 24, 0, 10844
4, 2, 4.2, 0, 28, 24, 0, 11569
4, 2, 4.4, 0, 28, 24, 0, 12272
4, 2, 4.6, 0, 28, 24, 0, 12997
4, 2, 4.8, 0, 28, 24, 0, 13715
4, 2, 2, 0.02, 28, 24, 0, 3520
4, 2, 2.2, 0.02, 28, 24, 0, 4187
4, 2, 2.4, 0.02, 28, 24, 0, 4906
4, 2, 2.6, 0.02, 28, 24, 0, 5613
4, 2, 2.8, 0.02, 28, 24, 0, 6334
4, 2, 3, 0.02, 28, 24, 0, 7005
4, 2, 3.2, 0.02, 28, 24, 0, 7715
4, 2, 3.4, 0.02, 28, 24, 0, 8428
4, 2, 3.6, 0.02, 28, 24, 0, 9162
4, 2, 3.8, 0.02, 28, 24, 0, 9850
4, 2, 4, 0.02, 28, 24, 0, 10535
4, 2, 4.2, 0.02, 28, 24, 0, 11270
4, 2, 4.4, 0.02, 28, 24, 0, 11976
4, 2, 4.6, 0.02, 28, 24, 0, 12645
4, 2, 4.8, 0.02, 28, 24, 0, 13369
4, 2, 2, 0.04, 28, 24, 0, 3352
4, 2, 2.2, 0.04, 28, 24, 0, 4047
4, 2, 2.4, 0.04, 28, 24, 0, 4737
4, 2, 2.6, 0.04, 28, 24, 0, 5397
4, 2, 2.8, 0.04, 28, 24, 0, 6130
4, 2, 3, 0.04, 28, 24, 0, 6823
4, 2, 3.2, 0.04, 28, 24, 0, 7494
4, 2, 3.4, 0.04, 28, 24, 0, 8175
4, 2, 3.6, 0.04, 28, 24, 0, 8898
4, 2, 3.8, 0.04, 28, 24, 0, 9569
4, 2, 4, 0.04, 28, 24, 0, 10281
4, 2, 4.2, 0.04, 28, 24, 0, 10978
4, 2, 4.4, 0.04, 28, 24, 0, 11668
4, 2, 4.6, 0.04, 28, 24, 0, 12300
4, 2, 4.8, 0.04, 28, 24, 0, 13033
4, 2, 2, 0.06, 28, 24, 0, 3223
4, 2, 2.2, 0.06, 28, 24, 0, 3879
4, 2, 2.4, 0.06, 28, 24, 0, 4595
4, 2, 2.6, 0.06, 28, 24, 0, 5239
4, 2, 2.8, 0.06, 28, 24, 0, 5881
4, 2, 3, 0.06, 28, 24, 0, 6556
4, 2, 3.2, 0.06, 28, 24, 0, 7247
4, 2, 3.4, 0.06, 28, 24, 0, 7962
4, 2, 3.6, 0.06, 28, 24, 0, 8652
4, 2, 3.8, 0.06, 28, 24, 2, 9287
4, 2, 4, 0.06, 28, 24, 0, 9990
4, 2, 4.2, 0.06, 28, 24, 0, 10699
4, 2, 4.4, 0.06, 28, 24, 0, 11352
4, 2, 4.6, 0.06, 28, 24, 0, 12081
4, 2, 4.8, 0.06, 28, 24, 0, 12657
4, 2, 2, 0.08, 28, 24, 0, 3021
4, 2, 2.2, 0.08, 28, 24, 0, 3733
4, 2, 2.4, 0.08, 28, 24, 0, 4368
4, 2, 2.6, 0.08, 28, 24, 0, 5040
4, 2, 2.8, 0.08, 28, 24, 0, 5710
4, 2, 3, 0.08, 28, 24, 0, 6382
4, 2, 3.2, 0.08, 28, 24, 0, 7040
4, 2, 3.4, 0.08, 28, 24, 0, 7703
4, 2, 3.6, 0.08, 28, 24, 0, 8405
4, 2, 3.8, 0.08, 28, 24, 0, 9020
4, 2, 4, 0.08, 28, 24, 0, 9679
4, 2, 4.2, 0.08, 28, 24, 0, 10381
4, 2, 4.4, 0.08, 28, 24, 1, 10971
4, 2, 4.6, 0.08, 28, 24, 0, 11656
4, 2, 4.8, 0.08, 28, 24, 0, 12372
4, 2, 2, 0.1, 28, 24, 0, 2898
4, 2, 2.2, 0.1, 28, 24, 0, 3563
4, 2, 2.4, 0.1, 28, 24, 0, 4195
4, 2, 2.6, 0.1, 28, 24, 0, 4854
4, 2, 2.8, 0.1, 28, 24, 0, 5507
4, 2, 3, 0.1, 28, 24, 0, 6160
4, 2, 3.2, 0.1, 28, 24, 0, 6849
4, 2, 3.4, 0.1, 28, 24, 0, 7489
4, 2, 3.6, 0.1, 28, 24, 0, 8158
4, 2, 3.8, 0.1, 28, 24, 0, 8713
4, 2, 4, 0.1, 28, 24, 0, 9381
4, 2, 4.2, 0.1, 28, 24, 0, 10052
4, 2, 4.4, 0.1, 28, 24, 0, 10690
4, 2, 4.6, 0.1, 28, 24, 0, 11347
4, 2, 4.8, 0.1, 28, 24, 0, 12026
4, 2, 2, 0.12, 28, 24, 0, 2726
4, 2, 2.2, 0.12, 28, 24, 0, 3354
4, 2, 2.4, 0.12, 28, 24, 0, 4016
4, 2, 2.6, 0.12, 28, 24, 0, 4628
4, 2, 2.8, 0.12, 28, 24, 0, 5304
4, 2, 3, 0.12, 28, 24, 0, 5958
4, 2, 3.2, 0.12, 28, 24, 0, 6573
4, 2, 3.4, 0.12, 28, 24, 0, 7208
4, 2, 3.6, 0.12, 28, 24, 0, 7864
4, 2, 3.8, 0.12, 28, 24, 0, 8555
4, 2, 4, 0.12, 28, 24, 0, 9171
4, 2, 4.2, 0.12, 28, 24, 0, 9730
4, 2, 4.4, 0.12, 28, 24, 1, 10377
4, 2, 4.6, 0.12, 28, 24, 0, 10984
4, 2, 4.8, 0.12, 28, 24, 0, 11690
4, 2, 2, 0.14, 28, 24, 0, 2586
4, 2, 2.2, 0.14, 28, 24, 0, 3245
4, 2, 2.4, 0.14, 28, 24, 0, 3847
4, 2, 2.6, 0.14, 28, 24, 0, 4467
4, 2, 2.8, 0.14, 28, 24, 0, 5102
4, 2, 3, 0.14, 28, 24, 0, 5673
4, 2, 3.2, 0.14, 28, 24, 0, 6250
4, 2, 3.4, 0.14, 28, 24, 0, 7003
4, 2, 3.6, 0.14, 28, 24, 0, 7482
4, 2, 3.8, 0.14, 28, 24, 0, 8240
4, 2, 4, 0.14, 28, 24, 1, 8727
4, 2, 4.2, 0.14, 28, 24, 1, 9457
4, 2, 4.4, 0.14, 28, 24, 0, 10107
4, 2, 4.6, 0.14, 28, 24, 0, 10690
4, 2, 4.8, 0.14, 28, 24, 0, 11350
4, 2, 2, 0.16, 28, 24, 0, 2541
4, 2, 2.2, 0.16, 28, 24, 0, 3109
4, 2, 2.4, 0.16, 28, 24, 0, 3640
4, 2, 2.6, 0.16, 28, 24, 0, 4286
4, 2, 2.8, 0.16, 28, 24, 0, 4966
4, 2, 3, 0.16, 28, 24, 0, 5478
4, 2, 3.2, 0.16, 28, 24, 0, 6046
4, 2, 3.4, 0.16, 28, 24, 0, 6670
4, 2, 3.6, 0.16, 28, 24, 0, 7260
4, 2, 3.8, 0.16, 28, 24, 0, 7936
4, 2, 4, 0.16, 28, 24, 0, 8561
4, 2, 4.2, 0.16, 28, 24, 2, 9140
4, 2, 4.4, 0.16, 28, 24, 1, 9696
4, 2, 4.6, 0.16, 28, 24, 1, 10388
4, 2, 4.8, 0.16, 28, 24, 0, 10900
4, 2, 2, 0.18, 28, 24, 0, 2337
4, 2, 2.2, 0.18, 28, 24, 0, 2915
4, 2, 2.4, 0.18, 28, 24, 0, 3524
4, 2, 2.6, 0.18, 28, 24, 0, 4136
4, 2, 2.8, 0.18, 28, 24, 0, 4688
4, 2, 3, 0.18, 28, 24, 1, 5262
4, 2, 3.2, 0.18, 28, 24, 0, 5879
4, 2, 3.4, 0.18, 28, 24, 0, 6450
4, 2, 3.6, 0.18, 28, 24, 0, 7100
4, 2, 3.8, 0.18, 28, 24, 0, 7542
4, 2, 4, 0.18, 28, 24, 0, 8267
4, 2, 4.2, 0.18, 28, 24, 0, 8776
4, 2, 4.4, 0.18, 28, 24, 0, 9416
4, 2, 4.6, 0.18, 28, 24, 1, 10032
4, 2, 4.8, 0.18, 28, 24, 0, 10596
4, 2, 2, 0.2, 28, 24, 0, 2203
4, 2, 2.2, 0.2, 28, 24, 0, 2700
4, 2, 2.4, 0.2, 28, 24, 0, 3413
4, 2, 2.6, 0.2, 28, 24, 0, 3937
4, 2, 2.8, 0.2, 28, 24, 0, 4477
4, 2, 3, 0.2, 28, 24, 0, 5010
4, 2, 3.2, 0.2, 28, 24, 0, 5712
4, 2, 3.4, 0.2, 28, 24, 0, 6237
4, 2, 3.6, 0.2, 28, 24, 1, 6890
4, 2, 3.8, 0.2, 28, 24, 0, 7449
4, 2, 4, 0.2, 28, 24, 0, 7978
4, 2, 4.2, 0.2, 28, 24, 2, 8561
4, 2, 4.4, 0.2, 28, 24, 1, 9126
4, 2, 4.6, 0.2, 28, 24, 7, 9753
4, 2, 4.8, 0.2, 28, 24, 1, 10279
4, 2, 2, 0.22, 28, 24, 0, 2074
4, 2, 2.2, 0.22, 28, 24, 0, 2550
4, 2, 2.4, 0.22, 28, 24, 0, 3209
4, 2, 2.6, 0.22, 28, 24, 0, 3732
4, 2, 2.8, 0.22, 28, 24, 1, 4351
4, 2, 3, 0.22, 28, 24, 0, 4893
4, 2, 3.2, 0.22, 28, 24, 1, 5518
4, 2, 3.4, 0.22, 28, 24, 0, 6029
4, 2, 3.6, 0.22, 28, 24, 1, 6551
4, 2, 3.8, 0.22, 28, 24, 0, 7151
4, 2, 4, 0.22, 28, 24, 1, 7765
4, 2, 4.2, 0.22, 28, 24, 0, 8214
4, 2, 4.4, 0.22, 28, 24, 12, 8734
4, 2, 4.6, 0.22, 28, 24, 11, 9369
4, 2, 4.8, 0.22, 28, 24, 23, 9898
4, 2, 2, 0.24, 28, 24, 1, 1871
4, 2, 2.2, 0.24, 28, 24, 0, 2474
4, 2, 2.4, 0.24, 28, 24, 0, 2991
4, 2, 2.6, 0.24, 28, 24, 0, 3574
4, 2, 2.8, 0.24, 28, 24, 1, 4108
4, 2, 3, 0.24, 28, 24, 1, 4577
4, 2, 3.2, 0.24, 28, 24, 0, 5183
4, 2, 3.4, 0.24, 28, 24, 2, 5785
4, 2, 3.6, 0.24, 28, 24, 2, 6257
4, 2, 3.8, 0.24, 28, 24, 1, 6826
4, 2, 4, 0.24, 28, 24, 2, 7338
4, 2, 4.2, 0.24, 28, 24, 8, 8001
4, 2, 4.4, 0.24, 28, 24, 0, 8508
4, 2, 4.6, 0.24, 28, 24, 133, 9040
4, 2, 4.8, 0.24, 28, 24, 409, 9490
4, 2, 2, 0.26, 28, 24, 0, 1709
4, 2, 2.2, 0.26, 28, 24, 0, 2405
4, 2, 2.4, 0.26, 28, 24, 0, 2807
4, 2, 2.6, 0.26, 28, 24, 0, 3315
4, 2, 2.8, 0.26, 28, 24, 1, 3902
4, 2, 3, 0.26, 28, 24, 1, 4382
4, 2, 3.2, 0.26, 28, 24, 2, 4906
4, 2, 3.4, 0.26, 28, 24, 2, 5527
4, 2, 3.6, 0.26, 28, 24, 8, 5997
4, 2, 3.8, 0.26, 28, 24, 4, 6584
4, 2, 4, 0.26, 28, 24, 9, 7141
4, 2, 4.2, 0.26, 28, 24, 94, 7645
4, 2, 4.4, 0.26, 28, 24, 307, 8151
4, 2, 4.6, 0.26, 28, 24, 489, 8688
4, 2, 4.8, 0.26, 28, 24, 651, 9242
4, 2, 2, 0.28, 28, 24, 0, 1667
4, 2, 2.2, 0.28, 28, 24, 0, 2227
4, 2, 2.4, 0.28, 28, 24, 0, 2693
4, 2, 2.6, 0.28, 28, 24, 0, 3221
4, 2, 2.8, 0.28, 28, 24, 0, 3733
4, 2, 3, 0.28, 28, 24, 1, 4232
4, 2, 3.2, 0.28, 28, 24, 1, 4782
4, 2, 3.4, 0.28, 28, 24, 5, 5220
4, 2, 3.6, 0.28, 28, 24, 0, 5731
4, 2, 3.8, 0.28, 28, 24, 2, 6362
4, 2, 4, 0.28, 28, 24, 232, 6783
4, 2, 4.2, 0.28, 28, 24, 520, 7220
4, 2, 4.4, 0.28, 28, 24, 562, 7905
4, 2, 4.6, 0.28, 28, 24, 868, 8304
4, 2, 4.8, 0.28, 28, 24, 1031, 8865
4, 2, 2, 0.3, 28, 24, 0, 1519
4, 2, 2.2, 0.3, 28, 24, 0, 1963
4, 2, 2.4, 0.3, 28, 24, 0, 2499
4, 2, 2.6, 0.3, 28, 24, 0, 2984
4, 2, 2.8, 0.3, 28, 24, 1, 3470
4, 2, 3, 0.3, 28, 24, 3, 3948
4, 2, 3.2, 0.3, 28, 24, 1, 4489
4, 2, 3.4, 0.3, 28, 24, 3, 5092
4, 2, 3.6, 0.3, 28, 24, 131, 5446
4, 2, 3.8, 0.3, 28, 24, 179, 6120
4, 2, 4, 0.3, 28, 24, 486, 6534
4, 2, 4.2, 0.3, 28, 24, 703, 7023
4, 2, 4.4, 0.3, 28, 24, 921, 7530
4, 2, 4.6, 0.3, 28, 24, 1151, 8025
4, 2, 4.8, 0.3, 28, 24, 1394, 8506
4, 2, 2, 0.32, 28, 24, 0, 1334
4, 2, 2.2, 0.32, 28, 24, 1, 1739
4, 2, 2.4, 0.32, 28, 24, 1, 2316
4, 2, 2.6, 0.32, 28, 24, 0, 2829
4, 2, 2.8, 0.32, 28, 24, 0, 3228
4, 2, 3, 0.32, 28, 24, 7, 3736
4, 2, 3.2, 0.32, 28, 24, 11, 4261
4, 2, 3.4, 0.32, 28, 24, 112, 4753
4, 2, 3.6, 0.32, 28, 24, 292, 5281
4, 2, 3.8, 0.32, 28, 24, 545, 5749
4, 2, 4, 0.32, 28, 24, 697, 6318
4, 2, 4.2, 0.32, 28, 24, 1045, 6699
4, 2, 4.4, 0.32, 28, 24, 1249, 7197
4, 2, 4.6, 0.32, 28, 24, 1502, 7677
4, 2, 4.8, 0.32, 28, 24, 1717, 8177
4, 2, 2, 0.34, 28, 24, 1, 1180
4, 2, 2.2, 0.34, 28, 24, 0, 1687
4, 2, 2.4, 0.34, 28, 24, 0, 2155
4, 2, 2.6, 0.34, 28, 24, 0, 2592
4, 2, 2.8, 0.34, 28, 24, 0, 3159
4, 2, 3, 0.34, 28, 24, 0, 3526
4, 2, 3.2, 0.34, 28, 24, 95, 4051
4, 2, 3.4, 0.34, 28, 24, 295, 4571
4, 2, 3.6, 0.34, 28, 24, 547, 5029
4, 2, 3.8, 0.34, 28, 24, 900, 5388
4, 2, 4, 0.34, 28, 24, 1060, 5955
4, 2, 4.2, 0.34, 28, 24, 1346, 6392
4, 2, 4.4, 0.34, 28, 24, 1616, 6846
4, 2, 4.6, 0.34, 28, 24, 1879, 7298
4, 2, 4.8, 0.34, 28, 24, 2106, 7796
4, 2, 2, 0.36, 28, 24, 1, 1035
4, 2, 2.2, 0.36, 28, 24, 0, 1481
4, 2, 2.4, 0.36, 28, 24, 6, 1874
4, 2, 2.6, 0.36, 28, 24, 3, 2484
4, 2, 2.8, 0.36, 28, 24, 16, 2860
4, 2, 3, 0.36, 28, 24, 119, 3305
4, 2, 3.2, 0.36, 28, 24, 336, 3817
4, 2, 3.4, 0.36, 28, 24, 505, 4356
4, 2, 3.6, 0.36, 28, 24, 884, 4709
4, 2, 3.8, 0.36, 28, 24, 1076, 5220
4, 2, 4, 0.36, 28, 24, 1230, 5790
4, 2, 4.2, 0.36, 28, 24, 1661, 6073
4, 2, 4.4, 0.36, 28, 24, 1951, 6502
4, 2, 4.6, 0.36, 28, 24, 2104, 7083
4, 2, 4.8, 0.36, 28, 24, 2353, 7548
4, 2, 2, 0.38, 28, 24, 1, 974
4, 2, 2.2, 0.38, 28, 24, 3, 1309
4, 2, 2.4, 0.38, 28, 24, 0, 1812
4, 2, 2.6, 0.38, 28, 24, 2, 2167
4, 2, 2.8, 0.38, 28, 24, 19, 2737
4, 2, 3, 0.38, 28, 24, 307, 3116
4, 2, 3.2, 0.38, 28, 24, 632, 3512
4, 2, 3.4, 0.38, 28, 24, 827, 4033
4, 2, 3.6, 0.38, 28, 24, 1125, 4462
4, 2, 3.8, 0.38, 28, 24, 1362, 4930
4, 2, 4, 0.38, 28, 24, 1693, 5318
4, 2, 4.2, 0.38, 28, 24, 2007, 5729
4, 2, 4.4, 0.38, 28, 24, 2245, 6202
4, 2, 4.6, 0.38, 28, 24, 2405, 6766
4, 2, 4.8, 0.38, 28, 24, 2766, 7118
4, 2, 2, 0.4, 28, 24, 1, 664
4, 2, 2.2, 0.4, 28, 24, 0, 1294
4, 2, 2.4, 0.4, 28, 24, 0, 1626
4, 2, 2.6, 0.4, 28, 24, 14, 2016
4, 2, 2.8, 0.4, 28, 24, 178, 2540
4, 2, 3, 0.4, 28, 24, 543, 2878
4, 2, 3.2, 0.4, 28, 24, 717, 3416
4, 2, 3.4, 0.4, 28, 24, 991, 3873
4, 2, 3.6, 0.4, 28, 24, 1316, 4259
4, 2, 3.8, 0.4, 28, 24, 1755, 4547
4, 2, 4, 0.4, 28, 24, 1961, 5056
4, 2, 4.2, 0.4, 28, 24, 2197, 5543
4, 2, 4.4, 0.4, 28, 24, 2483, 5961
4, 2, 4.6, 0.4, 28, 24, 2829, 6349
4, 2, 4.8, 0.4, 28, 24, 3104, 6793
4, 2, 2, 0.42, 28, 24, 0, 567
4, 2, 2.2, 0.42, 28, 24, 9, 1003
4, 2, 2.4, 0.42, 28, 24, 1, 1488
4, 2, 2.6, 0.42, 28, 24, 164, 1828
4, 2, 2.8, 0.42, 28, 24, 406, 2286
4, 2, 3, 0.42, 28, 24, 707, 2713
4, 2, 3.2, 0.42, 28, 24, 1119, 3017
4, 2, 3.4, 0.42, 28, 24, 1329, 3528
4, 2, 3.6, 0.42, 28, 24, 1571, 3998
4, 2, 3.8, 0.42, 28, 24, 1905, 4381
4, 2, 4, 0.42, 28, 24, 2213, 4804
4, 2, 4.2, 0.42, 28, 24, 2584, 5149
4, 2, 4.4, 0.42, 28, 24, 2846, 5601
4, 2, 4.6, 0.42, 28, 24, 3135, 6036
4, 2, 4.8, 0.42, 28, 24, 3355, 6545
4, 2, 2, 0.44, 28, 24, 0, 490
4, 2, 2.2, 0.44, 28, 24, 0, 834
4, 2, 2.4, 0.44, 28, 24, 18, 1302
4, 2, 2.6, 0.44, 28, 24, 372, 1611
4, 2, 2.8, 0.44, 28, 24, 637, 2066
4, 2, 3, 0.44, 28, 24, 1030, 2399
4, 2, 3.2, 0.44, 28, 24, 1259, 2886
4, 2, 3.4, 0.44, 28, 24, 1547, 3306
4, 2, 3.6, 0.44, 28, 24, 1897, 3675
4, 2, 3.8, 0.44, 28, 24, 2158, 4149
4, 2, 4, 0.44, 28, 24, 2513, 4509
4, 2, 4.2, 0.44, 28, 24, 2883, 4849
4, 2, 4.4, 0.44, 28, 24, 3192, 5260
4, 2, 4.6, 0.44, 28, 24, 3593, 5590
4, 2, 4.8, 0.44, 28, 24, 3818, 6072
4, 2, 2, 0.46, 28, 24, 1, 327
4, 2, 2.2, 0.46, 28, 24, 0, 736
4, 2, 2.4, 0.46, 28, 24, 146, 1133
4, 2, 2.6, 0.46, 28, 24, 573, 1398
4, 2, 2.8, 0.46, 28, 24, 875, 1823
4, 2, 3, 0.46, 28, 24, 1135, 2292
4, 2, 3.2, 0.46, 28, 24, 1470, 2676
4, 2, 3.4, 0.46, 28, 24, 1797, 3070
4, 2, 3.6, 0.46, 28, 24, 2072, 3502
4, 2, 3.8, 0.46, 28, 24, 2547, 3750
4, 2, 4, 0.46, 28, 24, 2866, 4146
4, 2, 4.2, 0.46, 28, 24, 3188, 4550
4, 2, 4.4, 0.46, 28, 24, 3453, 5009
4, 2, 4.6, 0.46, 28, 24, 3766, 5416
4, 2, 4.8, 0.46, 28, 24, 4162, 5737
4, 2, 2, 0.48, 28, 24, 0, 193
4, 2, 2.2, 0.48, 28, 24, 48, 532
4, 2, 2.4, 0.48, 28, 24, 285, 971
4, 2, 2.6, 0.48, 28, 24, 731, 1249
4, 2, 2.8, 0.48, 28, 24, 1106, 1592
4, 2, 3, 0.48, 28, 24, 1335, 2084
4, 2, 3.2, 0.48, 28, 24, 1754, 2385
4, 2, 3.4, 0.48, 28, 24, 2104, 2746
4, 2, 3.6, 0.48, 28, 24, 2412, 3166
4, 2, 3.8, 0.48, 28, 24, 2723, 3575
4, 2, 4, 0.48, 28, 24, 3106, 3917
4, 2, 4.2, 0.48, 28, 24, 3523, 4216
4, 2, 4.4, 0.48, 28, 24, 3840, 4610
4, 2, 4.6, 0.48, 28, 24, 4045, 5138
4, 2, 4.8, 0.48, 28, 24, 4541, 5359
4, 2, 2, 0.5, 28, 24, 0, 27
4, 2, 2.2, 0.5, 28, 24, 189, 356
4, 2, 2.4, 0.5, 28, 24, 450, 813
4, 2, 2.6, 0.5, 28, 24, 848, 1135
4, 2, 2.8, 0.5, 28, 24, 1210, 1479
4, 2, 3, 0.5, 28, 24, 1644, 1775
4, 2, 3.2, 0.5, 28, 24, 1836, 2295
4, 2, 3.4, 0.5, 28, 24, 2264, 2599
4, 2, 3.6, 0.5, 28, 24, 2636, 2939
4, 2, 3.8, 0.5, 28, 24, 2964, 3334
4, 2, 4, 0.5, 28, 24, 3378, 3646
4, 2, 4.2, 0.5, 28, 24, 3745, 3995
4, 2, 4.4, 0.5, 28, 24, 4193, 4260
4, 2, 4.6, 0.5, 28, 24, 4539, 4645
4, 2, 4.8, 0.5, 28, 24, 4738, 5169
4, 2, 2, 0.52, 28, 24, 8, 4
4, 2, 2.2, 0.52, 28, 24, 236, 296
4, 2, 2.4, 0.52, 28, 24, 657, 598
4, 2, 2.6, 0.52, 28, 24, 1047, 937
4, 2, 2.8, 0.52, 28, 24, 1405, 1293
4, 2, 3, 0.52, 28, 24, 1737, 1682
4, 2, 3.2, 0.52, 28, 24, 2105, 2046
4, 2, 3.4, 0.52, 28, 24, 2571, 2285
4, 2, 3.6, 0.52, 28, 24, 2872, 2712
4, 2, 3.8, 0.52, 28, 24, 3284, 3008
4, 2, 4, 0.52, 28, 24, 3626, 3390
4, 2, 4.2, 0.52, 28, 24, 4086, 3634
4, 2, 4.4, 0.52, 28, 24, 4366, 4085
4, 2, 4.6, 0.52, 28, 24, 4754, 4425
4, 2, 4.8, 0.52, 28, 24, 5120, 4778
4, 2, 2, 0.54, 28, 24, 1, 4
4, 2, 2.2, 0.54, 28, 24, 272, 256
4, 2, 2.4, 0.54, 28, 24, 680, 574
4, 2, 2.6, 0.54, 28, 24, 1066, 910
4, 2, 2.8, 0.54, 28, 24, 1436, 1266
4, 2, 3, 0.54, 28, 24, 1817, 1599
4, 2, 3.2, 0.54, 28, 24, 2253, 1869
4, 2, 3.4, 0.54, 28, 24, 2571, 2277
4, 2, 3.6, 0.54, 28, 24, 3025, 2553
4, 2, 3.8, 0.54, 28, 24, 3390, 2910
4, 2, 4, 0.54, 28, 24, 3793, 3226
4, 2, 4.2, 0.54, 28, 24, 4251, 3491
4, 2, 4.4, 0.54, 28, 24, 4527, 3931
4, 2, 4.6, 0.54, 28, 24, 4993, 4181
4, 2, 4.8, 0.54, 28, 24, 5382, 4516
4, 2, 2, 0.56, 28, 24, 2, 5
4, 2, 2.2, 0.56, 28, 24, 279, 255
4, 2, 2.4, 0.56, 28, 24, 698, 555
4, 2, 2.6, 0.56, 28, 24, 1063, 911
4, 2, 2.8, 0.56, 28, 24, 1454, 1234
4, 2, 3, 0.56, 28, 24, 1928, 1484
4, 2, 3.2, 0.56, 28, 24, 2284, 1856
4, 2, 3.4, 0.56, 28, 24, 2716, 2137
4, 2, 3.6, 0.56, 28, 24, 3133, 2434
4, 2, 3.8, 0.56, 28, 24, 3488, 2798
4, 2, 4, 0.56, 28, 24, 3983, 3030
4, 2, 4.2, 0.56, 28, 24, 4322, 3418
4, 2, 4.4, 0.56, 28, 24, 4776, 3671
4, 2, 4.6, 0.56, 28, 24, 5152, 4019
4, 2, 4.8, 0.56, 28, 24, 5556, 4333
4, 2, 2, 0.58, 28, 24, 4, 3
4, 2, 2.2, 0.58, 28, 24, 302, 233
4, 2, 2.4, 0.58, 28, 24, 740, 502
4, 2, 2.6, 0.58, 28, 24, 1132, 837
4, 2, 2.8, 0.58, 28, 24, 1551, 1134
4, 2, 3, 0.58, 28, 24, 1972, 1441
4, 2, 3.2, 0.58, 28, 24, 2430, 1694
4, 2, 3.4, 0.58, 28, 24, 2774, 2070
4, 2, 3.6, 0.58, 28, 24, 3197, 2359
4, 2, 3.8, 0.58, 28, 24, 3607, 2682
4, 2, 4, 0.58, 28, 24, 4033, 2970
